GetTimestampOverhead     : 0 total=188.176035ms  i=0.000019ms i=18.82ns  Loop:10,000,000
GetTimestampOverhead     : 1 total=210.830266ms  i=0.000021ms i=21.08ns  Loop:10,000,000
GetTimestampOverhead     : 2 total=233.292286ms  i=0.000023ms i=23.33ns  Loop:10,000,000
GetTimestampOverhead     : 3 total=206.339129ms  i=0.000021ms i=20.63ns  Loop:10,000,000
GetTimestampOverhead     : 4 total=205.411271ms  i=0.000021ms i=20.54ns  Loop:10,000,000
GetTimestampOverhead     : 5 total=190.757443ms  i=0.000019ms i=19.08ns  Loop:10,000,000
GetTimestampOverhead     : 6 total=219.884354ms  i=0.000022ms i=21.99ns  Loop:10,000,000
SUMMARY:GetTimestampOverhead           min:18.82 max:23.33 avg:20.78

GetTimestampOverheadArray: 0 total=230.562119ms  i=0.000023ms i=23.06ns  Loop:10,000,000
GetTimestampOverheadArray: 1 total=215.991875ms  i=0.000022ms i=21.60ns  Loop:10,000,000
GetTimestampOverheadArray: 2 total=220.209331ms  i=0.000022ms i=22.02ns  Loop:10,000,000
GetTimestampOverheadArray: 3 total=210.024915ms  i=0.000021ms i=21.00ns  Loop:10,000,000
GetTimestampOverheadArray: 4 total=215.887773ms  i=0.000022ms i=21.59ns  Loop:10,000,000
GetTimestampOverheadArray: 5 total=212.087929ms  i=0.000021ms i=21.21ns  Loop:10,000,000
GetTimestampOverheadArray: 6 total=251.284292ms  i=0.000025ms i=25.13ns  Loop:10,000,000
SUMMARY:GetTimestampOverheadArray      min:21.00 max:25.13 avg:22.23

SUMMARY:WhileLoop                      min:301.74 max:2112.20 avg:875.05 (Skip First 2)

SUM:3600000000  MemberFunction           : 0 total=325.877475ms  i=0.000033ms i=32.59ns  Loop:10,000,000
SUM:3600000000  MemberFunction           : 1 total=309.051704ms  i=0.000031ms i=30.91ns  Loop:10,000,000
SUM:3600000000  MemberFunction           : 2 total=332.599998ms  i=0.000033ms i=33.26ns  Loop:10,000,000
SUM:3600000000  MemberFunction           : 3 total=299.729669ms  i=0.000030ms i=29.97ns  Loop:10,000,000
SUM:3600000000  MemberFunction           : 4 total=300.205215ms  i=0.000030ms i=30.02ns  Loop:10,000,000
SUM:3600000000  MemberFunction           : 5 total=305.707793ms  i=0.000031ms i=30.57ns  Loop:10,000,000
SUM:3600000000  MemberFunction           : 6 total=300.491569ms  i=0.000030ms i=30.05ns  Loop:10,000,000
SUMMARY:MemberFunction                 min:29.97 max:33.26 avg:31.05

SUM:3600000000  VirtualFunction          : 0 total=307.317590ms  i=0.000031ms i=30.73ns  Loop:10,000,000
SUM:3600000000  VirtualFunction          : 1 total=310.077931ms  i=0.000031ms i=31.01ns  Loop:10,000,000
SUM:3600000000  VirtualFunction          : 2 total=344.966013ms  i=0.000034ms i=34.50ns  Loop:10,000,000
SUM:3600000000  VirtualFunction          : 3 total=318.012554ms  i=0.000032ms i=31.80ns  Loop:10,000,000
SUM:3600000000  VirtualFunction          : 4 total=342.407840ms  i=0.000034ms i=34.24ns  Loop:10,000,000
SUM:3600000000  VirtualFunction          : 5 total=342.400598ms  i=0.000034ms i=34.24ns  Loop:10,000,000
SUM:3600000000  VirtualFunction          : 6 total=329.868624ms  i=0.000033ms i=32.99ns  Loop:10,000,000
SUMMARY:VirtualFunction                min:30.73 max:34.50 avg:32.79

SUM:3600000000  StaticFunction           : 0 total=312.516615ms  i=0.000031ms i=31.25ns  Loop:10,000,000
SUM:3600000000  StaticFunction           : 1 total=330.172177ms  i=0.000033ms i=33.02ns  Loop:10,000,000
SUM:3600000000  StaticFunction           : 2 total=307.913833ms  i=0.000031ms i=30.79ns  Loop:10,000,000
SUM:3600000000  StaticFunction           : 3 total=305.556318ms  i=0.000031ms i=30.56ns  Loop:10,000,000
